iter	Passed	Remaining
924	5046	409
925	5051	403
926	5056	398
927	5062	392
928	5067	387
929	5072	381
930	5078	376
931	5083	370
932	5087	365
933	5093	359
934	5098	354
935	5103	348
936	5109	343
937	5114	338
938	5119	332
939	5124	327
940	5130	321
941	5135	316
942	5140	310
943	5146	305
944	5151	299
945	5156	294
946	5162	288
947	5167	283
948	5172	277
949	5177	272
950	5182	267
951	5187	261
952	5193	256
953	5198	250
954	5203	245
955	5209	239
956	5213	234
957	5218	228
958	5224	223
959	5229	217
960	5234	212
961	5240	207
962	5245	201
963	5250	196
964	5256	190
965	5261	185
966	5266	179
967	5271	174
968	5276	168
969	5281	163
970	5286	157
971	5292	152
972	5296	146
973	5302	141
974	5307	136
975	5312	130
976	5317	125
977	5323	119
978	5328	114
979	5333	108
980	5339	103
981	5344	97
982	5349	92
983	5355	87
984	5360	81
985	5365	76
986	5371	70
987	5376	65
988	5381	59
989	5386	54
990	5391	48
991	5396	43
992	5401	38
993	5407	32
994	5412	27
995	5417	21
996	5424	16
997	5429	10
998	5434	5
999	5440	0
